variant,report_id,phase,phase_disclosure_idx,occurrence_idx,standard_id,disclosure_id,material_topic,overall,notes,evidence_unrecoverable,n_requirement_verdicts,is_omitted,is_external_ref,is_no_page_pack,is_empty_verdicts
a0,Bangchak2025,phase6,21,0,GRI 204: Procurement Practices 2016,204-1,Economic impacts,no_evidence,,False,3,False,False,False,False
a0,Bangchak2025,phase6,22,0,GRI 205: Anti-corruption 2016,205-1,Anti-corruption & Anti-competitive behavior,partial,,False,2,False,False,False,False
a0,Bangchak2025,phase6,23,0,GRI 205: Anti-corruption 2016,205-2,Anti-corruption & Anti-competitive behavior,no_evidence,,False,5,False,False,False,False
a0,Bangchak2025,phase6,24,0,GRI 205: Anti-corruption 2016,205-3,Anti-corruption & Anti-competitive behavior,partial,,False,4,False,False,False,False
a0,Bangchak2025,phase6,25,0,GRI 207: Tax 2019,207-1,Payments to governments,partial,,False,4,False,False,False,False
a0,Bangchak2025,phase6,26,0,GRI 207: Tax 2019,207-2,Payments to governments,partial,,False,6,False,False,False,False
a0,Bangchak2025,phase6,27,0,GRI 207: Tax 2019,207-3,Payments to governments,partial,,False,3,False,False,False,False
a0,Bangchak2025,phase6,28,0,GRI 207: Tax 2019,207-4,Payments to governments,partial,,False,12,False,False,False,False
a0,Bangchak2025,phase6,29,0,GRI 308: Supplier Environmental Assessment 2016,308-1,Supplier chain management,no_evidence,,False,1,False,False,False,False
a0,Bangchak2025,phase6,30,0,GRI 308: Supplier Environmental Assessment 2016,308-2,Supplier chain management,partial,,False,5,False,False,False,False
a0,Bangchak2025,phase6,31,0,GRI 414: Supplier Social Assessment 2016,414-1,Supplier chain management,no_evidence,,False,1,False,False,False,False
a0,Bangchak2025,phase6,32,0,GRI 414: Supplier Social Assessment 2016,414-2,Supplier chain management,partial,,False,5,False,False,False,False
a0,Bangchak2025,phase6,33,0,GRI 416: Customer Health and Safety 2016,416-1,Product and service quality & customer relationship,no_evidence,,False,1,False,False,False,False
a0,Bangchak2025,phase6,34,0,GRI 417: Marketing and Labeling 2016,417-3,Product and service quality & customer relationship,no_evidence,,False,4,False,False,False,False
a0,Bangchak2025,phase6,35,0,GRI 201: Economic Performance 2016,201-2,"GHG Emissions & Climate adaptation, resilience, and transition",partial,,False,5,False,False,False,False
a0,Bangchak2025,phase6,36,0,GRI 302: Energy 2016,302-1,"GHG Emissions & Climate adaptation, resilience, and transition",partial,,False,13,False,False,False,False
a0,Bangchak2025,phase6,37,0,GRI 302: Energy 2016,302-3,"GHG Emissions & Climate adaptation, resilience, and transition",no_evidence,,False,4,False,False,False,False
a0,Bangchak2025,phase6,38,0,GRI 302: Energy 2016,302-4,"GHG Emissions & Climate adaptation, resilience, and transition",partial,,False,4,False,False,False,False
a0,Bangchak2025,phase6,39,0,GRI 305: Emissions 2016,305-1,"GHG Emissions & Climate adaptation, resilience, and transition",partial,,False,9,False,False,False,False
a0,Bangchak2025,phase6,40,0,GRI 305: Emissions 2016,305-2,"GHG Emissions & Climate adaptation, resilience, and transition",partial,,False,9,False,False,False,False
a0,Bangchak2025,phase6,41,0,GRI 305: Emissions 2016,305-3,"GHG Emissions & Climate adaptation, resilience, and transition",partial,,False,9,False,False,False,False
a0,Bangchak2025,phase6,42,0,GRI 305: Emissions 2016,305-4,"GHG Emissions & Climate adaptation, resilience, and transition",partial,,False,4,False,False,False,False
a0,Bangchak2025,phase6,43,0,GRI 305: Emissions 2016,305-5,"GHG Emissions & Climate adaptation, resilience, and transition",partial,,False,5,False,False,False,False
a0,Bangchak2025,phase6,44,0,GRI 305: Emissions 2016,305-7,Air emissions,partial,,False,7,False,False,False,False
a0,Bangchak2025,phase6,45,0,GRI 304: Biodiversity 2016,304-2,Biodiversity,partial,,False,10,False,False,False,False
a0,Bangchak2025,phase6,46,0,GRI 306: Waste 2020,306-1,Waste,no_evidence,,False,6,False,False,False,False
a0,Bangchak2025,phase6,47,0,GRI 306: Waste 2020,306-2,Waste,partial,,False,24,False,False,False,False
a0,Bangchak2025,phase6,48,0,GRI 306: Waste 2020,306-4,Waste,partial,,False,16,False,False,False,False
a0,Bangchak2025,phase6,49,0,GRI 306: Waste 2020,306-5,Waste,no_evidence,,False,15,False,False,False,False
a0,Bangchak2025,phase6,50,0,GRI 303: Water and Effluents 2018,303-1,Water and effluents,pass,,False,4,False,False,False,False
a0,Bangchak2025,phase6,51,0,GRI 303: Water and Effluents 2018,303-2,Water and effluents,no_evidence,,False,4,False,False,False,False
a0,Bangchak2025,phase6,52,0,GRI 303: Water and Effluents 2018,303-5,Water and effluents,partial,,False,4,False,False,False,False
a0,Bangchak2025,phase6,53,0,GRI 306: Effluents and Waste 2016,306-3,Asset integrity and critical incident management,no_evidence,,False,7,False,False,False,False
a0,Bangchak2025,phase6,54,0,GRI 403: Occupational Health and Safety 2018,403-1,Occupational health and safety,pass,,False,3,False,False,False,False
a0,Bangchak2025,phase6,55,0,GRI 403: Occupational Health and Safety 2018,403-2,Occupational health and safety,partial,,False,5,False,False,False,False
a0,Bangchak2025,phase6,56,0,GRI 403: Occupational Health and Safety 2018,403-3,Occupational health and safety,partial,,False,1,False,False,False,False
a0,Bangchak2025,phase6,57,0,GRI 403: Occupational Health and Safety 2018,403-4,Occupational health and safety,pass,,False,2,False,False,False,False
a0,Bangchak2025,phase6,58,0,GRI 403: Occupational Health and Safety 2018,403-5,Occupational health and safety,pass,,False,1,False,False,False,False
a0,Bangchak2025,phase6,59,0,GRI 403: Occupational Health and Safety 2018,403-6,Occupational health and safety,pass,,False,2,False,False,False,False
a0,Bangchak2025,phase6,60,0,GRI 403: Occupational Health and Safety 2018,403-7,Occupational health and safety,pass,,False,1,False,False,False,False
a0,Bangchak2025,phase6,61,0,GRI 403: Occupational Health and Safety 2018,403-8,Occupational health and safety,partial,,False,4,False,False,False,False
a0,Bangchak2025,phase6,62,0,GRI 403: Occupational Health and Safety 2018,403-9,Occupational health and safety,no_evidence,,False,16,False,False,False,False
a0,Bangchak2025,phase6,63,0,GRI 403: Occupational Health and Safety 2018,403-10,Occupational health and safety,no_evidence,,False,10,False,False,False,False
a0,Bangchak2025,phase6,64,0,GRI 401: Employment 2016,401-2,Employment Practices,no_evidence,,False,8,False,False,False,False
a0,Bangchak2025,phase6,65,0,GRI 402: Labor/Management Relations 2016,402-1,Employment Practices,partial,,False,2,False,False,False,False
a0,Bangchak2025,phase6,66,0,GRI 404: Training and Education 2016,404-2,Employment Practices,partial,,False,2,False,False,False,False
a0,Bangchak2025,phase6,67,0,GRI 404: Training and Education 2016,404-3,Employment Practices,pass,,False,1,False,False,False,False
a0,Bangchak2025,phase6,68,0,GRI 406: Non-discrimination 2016,406-1,Non-discrimination and equal opportunity,partial,,False,5,False,False,False,False
a0,Bangchak2025,phase6,69,0,GRI 409: Forced or Compulsory Labor 2016,409-1,Forced labor and modern slavery,no_evidence,,False,3,False,False,False,False
a0,Bangchak2025,phase6,70,0,GRI 407: Freedom of Association and Collective Bargaining 2016,407-1,Freedom of association and collective bargaining,no_evidence,,False,3,False,False,False,False
a0,Bangchak2025,phase6,71,0,GRI 413: Local Communities 2016,413-1,Local communities,partial,,False,8,False,False,False,False
a0,Bangchak2025,phase6,72,0,GRI 413: Local Communities 2016,413-2,Local communities,partial,,False,2,False,False,False,False
a0,Bangchak2025,phase6,73,0,GRI 411: Rights of Indigenous Peoples 2016,411-1,Rights of indigenous peoples,pass,,False,5,False,False,False,False
a0,Bangchak2025,phase6,74,0,GRI 410: Security Practices 2016,410-1,Conflict and security,no_evidence,,False,2,False,False,False,False
a0,Bapco2023,phase3,0,0,GRI 2,2-1,,partial,,False,4,False,False,False,False
a0,Bapco2023,phase3,1,0,GRI 2,2-2,,partial,,False,5,False,False,False,False
a0,Bapco2023,phase3,2,0,GRI 2,2-3,,partial,,False,4,False,False,False,False
a0,Bapco2023,phase3,3,0,GRI 2,2-4,,no_evidence,,False,2,False,False,False,False
a0,Bapco2023,phase3,4,0,GRI 2,2-5,,partial,,False,4,False,False,False,False
a0,Bapco2023,phase3,5,0,GRI 2,2-6,,partial,,False,6,False,False,False,False
a0,Bapco2023,phase3,6,0,GRI 2,2-7,,no_evidence,,False,10,False,False,False,False
a0,Bapco2023,phase3,7,0,GRI 2,2-8,,no_evidence,,False,5,False,False,False,False
a0,Bapco2023,phase3,8,0,GRI 2,2-9,,partial,,False,10,False,False,False,False
a0,Bapco2023,phase3,9,0,GRI 2,2-10,,no_evidence,,False,5,False,False,False,False
a0,Bapco2023,phase3,10,0,GRI 2,2-11,,no_evidence,,False,2,False,False,False,False
a0,Bapco2023,phase3,11,0,GRI 2,2-12,,partial,,False,4,False,False,False,False
a0,Bapco2023,phase3,12,0,GRI 2,2-13,,partial,,False,3,False,False,False,False
a0,Bapco2023,phase3,13,0,GRI 2,2-14,,no_evidence,,False,2,False,False,False,False
a0,Bapco2023,phase3,14,0,GRI 2,2-15,,no_evidence,,False,5,False,False,False,False
a0,Bapco2023,phase3,15,0,GRI 2,2-16,,no_evidence,,False,2,False,False,False,False
a0,Bapco2023,phase3,16,0,GRI 2,2-17,,no_evidence,,False,1,False,False,False,False
a0,Bapco2023,phase3,17,0,GRI 2,2-18,,no_evidence,,False,3,False,False,False,False
a0,Bapco2023,phase3,18,0,GRI 2,2-19,,omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase3,19,0,GRI 2,2-20,,omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase3,20,0,GRI 2,2-21,,omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase3,21,0,GRI 2,2-22,,no_evidence,,False,1,False,False,False,False
a0,Bapco2023,phase3,22,0,GRI 2,2-23,,partial,,False,10,False,False,False,False
a0,Bapco2023,phase3,23,0,GRI 2,2-24,,partial,,False,4,False,False,False,False
a0,Bapco2023,phase3,24,0,GRI 2,2-25,,partial,,False,5,False,False,False,False
a0,Bapco2023,phase3,25,0,GRI 2,2-26,,no_evidence,,False,2,False,False,False,False
a0,Bapco2023,phase3,26,0,GRI 2,2-27,,no_evidence,,False,6,False,False,False,False
a0,Bapco2023,phase3,27,0,GRI 2,2-28,,no_evidence,,False,1,False,False,False,False
a0,Bapco2023,phase3,28,0,GRI 2,2-29,,partial,,False,3,False,False,False,False
a0,Bapco2023,phase3,29,0,GRI 2,2-30,,omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase5,0,0,GRI 3,3-1,,partial,,False,3,False,False,False,False
a0,Bapco2023,phase5,1,0,GRI 3,3-2,,no_evidence,,False,2,False,False,False,False
a0,Bapco2023,phase5,2,0,GRI 3,3-3,"Anti-corruption, Business Ethics & Transparency",partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,3,0,GRI 3,3-3,Biodiversity and landscape,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,4,0,GRI 3,3-3,Corporate Governance & Compliance,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,5,0,GRI 3,3-3,Cybersecurity & Data Privacy,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,6,0,GRI 3,3-3,"Diversity, Inclusion & Equal Opportunity",partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,7,0,GRI 3,3-3,Economic Performance,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,8,0,GRI 3,3-3,Emissions & Climate Action,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,9,0,GRI 3,3-3,Employment (Employment Attraction & Retention),partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,10,0,GRI 3,3-3,Energy Management,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,11,0,GRI 3,3-3,Environmental Policy & Management,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,12,0,GRI 3,3-3,"Health, safety and well-being",partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,13,0,GRI 3,3-3,Human Rights,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,14,0,GRI 3,3-3,Investments in Renewables & Clean Tech,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,15,0,GRI 3,3-3,Local Community Impact and Investment,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,16,0,GRI 3,3-3,Risk & Crisis Management,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,17,0,GRI 3,3-3,Training & Development,partial,,False,11,False,False,False,False
a0,Bapco2023,phase5,18,0,GRI 3,3-3,Water and effluents,partial,,False,11,False,False,False,False
a0,Bapco2023,phase6,0,0,GRI 414: Supplier Social Assessment 2016,414-1,Employment (Employment Attraction & Retention),omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase6,1,0,GRI 414: Supplier Social Assessment 2016,414-2,Employment (Employment Attraction & Retention),omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase6,2,0,GRI 202: Market Presence 2016,202-2,"Diversity, Inclusion & Equal Opportunity",omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase6,3,0,GRI 405: Diversity and Equal Opportunity 2016,405-2,"Diversity, Inclusion & Equal Opportunity",omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase6,4,0,GRI 205: Anti-corruption 2016,205-1,"Anti-corruption, Business Ethics & Transparency",omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase6,5,0,GRI 205: Anti-corruption 2016,205-3,"Anti-corruption, Business Ethics & Transparency",omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase6,6,0,GRI 202: Market Presence 2016,202-2,Economic Performance,omitted,no page pack: omitted,False,0,True,False,True,True
a0,Bapco2023,phase6,7,0,GRI 302: Energy 2016,302-1,Emissions & Climate Action,partial,,False,13,False,False,False,False
a0,Bapco2023,phase6,8,0,GRI 302: Energy 2016,302-2,Emissions & Climate Action,no_evidence,,False,3,False,False,False,False
a0,Bapco2023,phase6,9,0,GRI 302: Energy 2016,302-3,Emissions & Climate Action,no_evidence,,False,4,False,False,False,False
a0,Bapco2023,phase6,10,0,GRI 305: Emissions 2016,305-1,Emissions & Climate Action,partial,,False,9,False,False,False,False
a0,Bapco2023,phase6,11,0,GRI 305: Emissions 2016,305-2,Emissions & Climate Action,partial,,False,9,False,False,False,False
a0,Bapco2023,phase6,12,0,GRI 305: Emissions 2016,305-3,Emissions & Climate Action,partial,,False,9,False,False,False,False
a0,Bapco2023,phase6,13,0,GRI 305: Emissions 2016,305-4,Emissions & Climate Action,partial,,False,4,False,False,False,False
a0,Bapco2023,phase6,14,0,GRI 305: Emissions 2016,305-7,Emissions & Climate Action,no_evidence,,False,7,False,False,False,False
a0,Bapco2023,phase6,15,0,GRI 416: Customer Health and Safety 2016,416-1,Emissions & Climate Action,no_evidence,,False,1,False,False,False,False
a0,Bapco2023,phase6,16,0,GRI 303: Water and Effluents 2018,303-1,Water and effluents,partial,,False,4,False,False,False,False
a0,Bapco2023,phase6,17,0,GRI 303: Water and Effluents 2018,303-2,Water and effluents,no_evidence,,False,4,False,False,False,False
a0,Bapco2023,phase6,18,0,GRI 303: Water and Effluents 2018,303-3,Water and effluents,no_evidence,,False,13,False,False,False,False
a0,Bapco2023,phase6,19,0,GRI 303: Water and Effluents 2018,303-4,Water and effluents,no_evidence,,False,12,False,False,False,False
a0,Bapco2023,phase6,20,0,GRI 303: Water and Effluents 2018,303-5,Water and effluents,no_evidence,,False,4,False,False,False,False
a0,Bapco2023,phase6,21,0,GRI 304: Biodiversity 2016,304-1,Biodiversity and landscape,no_evidence,,False,7,False,False,False,False
a0,Bapco2023,phase6,22,0,GRI 304: Biodiversity 2016,304-2,Biodiversity and landscape,partial,,False,10,False,False,False,False
a0,Bapco2023,phase6,23,0,GRI 304: Biodiversity 2016,304-3,Biodiversity and landscape,partial,,False,4,False,False,False,False
a0,Bapco2023,phase6,24,0,GRI 304: Biodiversity 2016,304-4,Biodiversity and landscape,no_evidence,,False,5,False,False,False,False
a0,Bapco2023,phase6,25,0,GRI 403: Occupational Health and Safety 2018,403-1,"Health, safety and well-being",partial,,False,3,False,False,False,False
a0,Bapco2023,phase6,26,0,GRI 403: Occupational Health and Safety 2018,403-2,"Health, safety and well-being",partial,,False,5,False,False,False,False
a0,Bapco2023,phase6,27,0,GRI 403: Occupational Health and Safety 2018,403-3,"Health, safety and well-being",pass,,False,1,False,False,False,False
a0,Bapco2023,phase6,28,0,GRI 403: Occupational Health and Safety 2018,403-4,"Health, safety and well-being",no_evidence,,False,2,False,False,False,False
a0,Bapco2023,phase6,29,0,GRI 403: Occupational Health and Safety 2018,403-5,"Health, safety and well-being",pass,,False,1,False,False,False,False
